State_Name,District_Name,Crop_Year,Season,Crop,Area (Hectares),Production (Metric Tonnes),Rainfall - Kharif (mm),Rainfall - Rabi (mm),Rainfall - Zaid (mm),Rainfall - Whole Year (mm),Latitude,Longitude,__source_file__
WEST BENGAL,DINAJPUR DAKSHIN,2006,Rabi,Gram,2.0,1.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Rabi,Khesari,7.0,1.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Rabi,Linseed,72.0,14.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Rabi,Masoor,88.0,31.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Rabi,Peas & beans (Pulses),3.0,2.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Rabi,Rapeseed &Mustard,23854.0,13065.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Rabi,Wheat,8851.0,21912.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Summer,Rice,42300.0,133787.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Whole Year,Arecanut,73.0,72.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Whole Year,Coconut,192.0,240000.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Whole Year,Dry chillies,2790.0,2531.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Whole Year,Groundnut,225.0,353.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Whole Year,Potato,2861.0,42124.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Whole Year,Sesamum,23.0,16.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Whole Year,Turmeric,269.0,679.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2006,Winter,Rice,132407.0,294431.0,701.01,58.59,492.51,1252.11,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Autumn,Rice,7296.0,14641.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Kharif,Dry ginger,137.0,179.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Kharif,Garlic,3.0,30.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Kharif,Jute,19727.0,250864.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Kharif,Mesta,3212.0,39864.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Kharif,Other Kharif pulses,219.0,82.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Kharif,Sunflower,67.0,74.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Kharif,Urad,659.0,326.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Rabi,Gram,12.0,11.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Rabi,Khesari,5.0,4.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Rabi,Linseed,357.0,99.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Rabi,Masoor,31.0,9.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Rabi,Peas & beans (Pulses),16.0,12.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Rabi,Rapeseed &Mustard,22251.0,13188.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Rabi,Wheat,10089.0,29846.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Summer,Groundnut,430.0,657.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Summer,Maize,460.0,1455.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Summer,Rice,42674.0,122512.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Whole Year,Arecanut,74.0,74.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Whole Year,Coconut,197.0,2413800.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Whole Year,Dry chillies,3565.0,3380.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Whole Year,Potato,3884.0,92451.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Whole Year,Turmeric,269.0,469.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2007,Winter,Rice,147939.0,354857.0,973.88,58.4,511.91,1544.19,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Autumn,Rice,7328.0,15288.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Kharif,Dry ginger,137.0,278.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Kharif,Jute,19587.0,250891.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Kharif,Mesta,3223.0,48293.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Kharif,Sunflower,25.0,22.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Kharif,Urad,815.0,535.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Rabi,Khesari,135.0,29.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Rabi,Linseed,431.0,119.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Rabi,Masoor,196.0,98.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Rabi,Peas & beans (Pulses),16.0,9.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Rabi,Rapeseed &Mustard,23167.0,17169.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Rabi,Wheat,11122.0,32231.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Summer,Groundnut,326.0,558.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Summer,Maize,359.0,1078.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Summer,Rice,43306.0,137644.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Whole Year,Arecanut,89.0,78.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Whole Year,Coconut,197.0,2313.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Whole Year,Dry chillies,3565.0,3380.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Whole Year,Potato,4841.0,86286.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Whole Year,Turmeric,269.0,469.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2008,Winter,Rice,154650.0,348657.0,742.75,57.18,384.24,1184.17,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Autumn,Rice,5170.0,8705.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Kharif,Jute,18005.0,234179.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Kharif,Mesta,2924.0,46724.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Kharif,Sunflower,45.0,53.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Kharif,Urad,586.0,412.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Rabi,Khesari,17.0,17.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Rabi,Linseed,403.0,22.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Rabi,Masoor,141.0,70.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Rabi,Peas & beans (Pulses),2.0,1.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Rabi,Potato,5379.0,151092.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Rabi,Rapeseed &Mustard,21226.0,17454.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Rabi,Wheat,11844.0,35315.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Summer,Groundnut,250.0,409.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Summer,Maize,493.0,2274.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Summer,Rice,35276.0,94451.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2009,Winter,Rice,149940.0,360599.0,1096.17,3.55,580.09,1679.81,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Autumn,Rice,3571.0,7729.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Kharif,Jute,18133.0,247133.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Kharif,Mesta,3891.0,53700.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Kharif,Sunflower,33.0,34.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Kharif,Urad,646.0,262.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Rabi,Khesari,3.0,3.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Rabi,Linseed,119.0,45.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Rabi,Masoor,83.0,50.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Rabi,Peas & beans (Pulses),3.0,4.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Rabi,Potato,6344.0,169628.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Rabi,Rapeseed &Mustard,21379.0,21381.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Rabi,Wheat,12644.0,38170.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Summer,Groundnut,335.0,541.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Summer,Maize,437.0,1602.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Summer,Rice,34597.0,105254.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2010,Winter,Rice,151578.0,447713.0,885.87,42.62,499.43,1427.92,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Autumn,Rice,2110.0,4457.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Kharif,Jute,21096.0,293995.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Kharif,Mesta,2744.0,35132.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Kharif,Sunflower,21.0,21.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Kharif,Urad,696.0,258.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Rabi,Linseed,238.0,80.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Rabi,Masoor,199.0,174.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Rabi,Potato,5883.0,154921.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Rabi,Rapeseed &Mustard,21605.0,19491.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Rabi,Wheat,12574.0,39437.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Summer,Maize,430.0,1651.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Summer,Rice,30807.0,90832.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Whole Year,Sugarcane,5.0,582.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2011,Winter,Rice,149572.0,374181.0,1022.33,21.52,416.38,1460.23,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Autumn,Maize,172.0,419.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Autumn,Rice,936.0,1667.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Kharif,Jute,18268.0,272815.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Kharif,Mesta,3022.0,41970.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Kharif,Sunflower,20.0,21.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Kharif,Urad,713.0,342.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Rabi,Gram,11.0,15.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Rabi,Linseed,270.0,89.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Rabi,Masoor,274.0,224.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Rabi,Potato,5601.0,163035.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Rabi,Rapeseed &Mustard,24811.0,29184.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Rabi,Wheat,12292.0,41020.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Summer,Maize,453.0,1842.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Summer,Rice,21908.0,68722.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2012,Winter,Rice,158532.0,440334.0,904.41,37.23,532.98,1474.62,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Autumn,Rice,891.0,1646.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Kharif,Jute,19679.0,299959.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Kharif,Mesta,5282.0,77238.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Kharif,Sunflower,25.0,25.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Kharif,Urad,683.0,598.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Rabi,Khesari,98.0,60.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Rabi,Linseed,271.0,97.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Rabi,Masoor,203.0,160.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Rabi,Peas & beans (Pulses),41.0,47.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Rabi,Potato,4956.0,129965.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Rabi,Rapeseed &Mustard,24265.0,26466.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Rabi,Wheat,12329.0,38285.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Summer,Maize,2182.0,10807.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Summer,Moong(Green Gram),2.0,1.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Summer,Rice,21560.0,70157.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2013,Winter,Rice,157471.0,442904.0,926.79,28.33,449.14,1404.26,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Autumn,Rice,884.0,1726.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Kharif,Jute,19926.0,280075.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Kharif,Mesta,5230.0,71760.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Kharif,Sunflower,22.0,22.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Kharif,Urad,613.0,350.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Rabi,Gram,19.0,18.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Rabi,Linseed,264.0,87.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Rabi,Masoor,302.0,248.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Rabi,Peas & beans (Pulses),23.0,28.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Rabi,Potato,4936.0,123348.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Rabi,Rapeseed &Mustard,25407.0,26449.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Rabi,Safflower,1.0,1.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Rabi,Wheat,13114.0,41396.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Summer,Maize,1858.0,7451.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Summer,Rice,16722.0,56152.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR DAKSHIN,2014,Winter,Rice,163582.0,462884.0,816.72,56.19,624.73,1497.64,25.6298,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Autumn,Ragi,625.0,1151.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Autumn,Rice,14091.0,25530.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Kharif,Horse-gram,992.0,398.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Kharif,Jute,13644.0,135300.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Kharif,Mesta,2296.0,20090.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Kharif,Urad,5976.0,2540.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Rabi,Gram,1081.0,660.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Rabi,Khesari,775.0,640.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Rabi,Masoor,367.0,160.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Rabi,Moong(Green Gram),30.0,11.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Rabi,Oilseeds total,3893900.0,2121300.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Rabi,Urad,5105.0,2364.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Rabi,Wheat,29008.0,65020.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Summer,Moong(Green Gram),317.0,8.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Summer,Rice,64451.0,171040.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Arecanut,160.0,796.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Arhar/Tur,54.0,50.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Barley,140.0,80.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Coconut,282.0,5915.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Dry chillies,4360.0,2435.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Linseed,3191.0,1030.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Niger seed,736.0,277.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Potato,4081.0,70337.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Pulses total,469700.0,690300.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Rapeseed &Mustard,28304.0,16000.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Sesamum,6708.0,3906.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Small millets,539.0,435.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Sugarcane,449.0,33590.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Whole Year,Turmeric,1412.0,2682.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1997,Winter,Rice,183150.0,313230.0,904.51,109.16,390.12,1403.79,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1998,Autumn,Rice,8155.0,3750.0,1388.66,10.84,462.71,1862.21,26.1211,88.6602,
WEST BENGAL,DINAJPUR UTTAR,1998,Kharif,Arhar/Tur,51.0,40.0,1388.66,10.84,462.71,1862.21,26.1211,88.6602,
